Event	Date/Time	Latitude	Longitude	Depth water [m]	Sample label	Press [dbar]	Temp [°C]	Sal	OXYGEN [µmol/kg]	Sal	OXYGEN [µmol/kg]	NITRAT [µmol/kg]	NITRIT [µmol/kg]	N2O [nmol/kg]	SILCAT [µmol/kg]	PHSPHT [µmol/kg]	δ15N NO2 [‰ air]	δ15N NO3 [‰ air]	δ15N NO2+NO3 [‰ air]
M77/4-CTD26	2009-02-02T04:06	-10.500000	-85.833333	198.7	26012	200.6	11.990	34.863	4.1										
M77/4-CTD26	2009-02-02T04:06	-10.500000	-85.833333	198.8	26004	200.7	11.985	34.861	4.1										
M77/4-CTD26	2009-02-02T04:06	-10.500000	-85.833333	199.0	26005	200.9	11.989	34.864	4.1										
M77/4-CTD27	2009-02-02T08:33	-10.000000	-85.833333	3.1	200622	3.1	26.060	35.472	215.5		216.4	3.63	0.08		1.20	0.45			
M77/4-CTD27	2009-02-02T08:33	-10.000000	-85.833333	3.9	200623	3.9	26.057	35.471	216.4			3.63	0.08		1.20	0.45			
M77/4-CTD27	2009-02-02T08:33	-10.000000	-85.833333	25.3	200621	25.5	24.432	35.507	228.4		229.8	4.42	0.09		1.52	0.50			
M77/4-CTD27	2009-02-02T08:33	-10.000000	-85.833333	49.3	200620	49.7	18.627	35.176	168.4		177.2	11.61	0.76		3.54	1.19			
M77/4-CTD27	2009-02-02T08:33	-10.000000	-85.833333	99.7	200619	100.6	13.777	34.970	6.1		7.7	27.64	0.03		18.20	2.38			
M77/4-CTD27	2009-02-02T08:33	-10.000000	-85.833333	119.5	200618	120.6	13.289	34.948	9.0		#8.6	#28.37	#0.02		#19.17	#2.42			
M77/4-CTD27	2009-02-02T08:33	-10.000000	-85.833333	126.1	200617	127.3	13.173	34.942	7.2		9.6								
M77/4-CTD27	2009-02-02T08:33	-10.000000	-85.833333	126.7	200616	127.9	13.145	34.939	7.1										
M77/4-CTD27	2009-02-02T08:33	-10.000000	-85.833333	150.1	200615	151.5	12.741	34.912	4.5										
M77/4-CTD27	2009-02-02T08:33	-10.000000	-85.833333	150.3	200614	151.7	12.720	34.911	5.3										
M77/4-CTD27	2009-02-02T08:33	-10.000000	-85.833333	199.7	200613	201.6	12.150	34.887	11.3		7.2								
M77/4-CTD27	2009-02-02T08:33	-10.000000	-85.833333	244.0	200612	246.3	11.667	34.846	6.8		6.3	#31.30	#0.00		#25.31	#2.54			
M77/4-CTD27	2009-02-02T08:33	-10.000000	-85.833333	296.9	200611	299.8	11.116	34.811	4.1		4.3								
M77/4-CTD27	2009-02-02T08:33	-10.000000	-85.833333	396.5	200610	400.4	9.856	34.731	3.6		3.4								
M77/4-CTD27	2009-02-02T08:33	-10.000000	-85.833333	496.9	200608	501.9	8.410	34.642	4.4										
M77/4-CTD27	2009-02-02T08:33	-10.000000	-85.833333	497.0	200609	502.0	8.386	34.630	4.6		#4.4								
M77/4-CTD27	2009-02-02T08:33	-10.000000	-85.833333	518.0	200607	523.3	8.063	34.618	6.7		6.7								
M77/4-CTD27	2009-02-02T08:33	-10.000000	-85.833333	592.3	200606	598.4	7.222	34.579	9.9		9.6	43.69	0.00		45.06	3.18			
M77/4-CTD27	2009-02-02T08:33	-10.000000	-85.833333	790.2	200605	798.7	5.428	34.530	31.1		30.8	46.54	0.00		63.17	3.27			
M77/4-CTD27	2009-02-02T08:33	-10.000000	-85.833333	987.6	200604	998.7	4.330	34.549	57.2	34.544	56.9	44.18	0.01		85.10	3.20			
M77/4-CTD27	2009-02-02T08:33	-10.000000	-85.833333	1234.1	200603	1248.7	3.496	34.580	73.0		72.1	42.90	0.00		105.27	3.10			
M77/4-CTD27	2009-02-02T08:33	-10.000000	-85.833333	1484.2	200600	1502.6	2.874	34.607	89.2	34.607	88.2	41.42	0.00		118.06	2.98			
M77/4-CTD27	2009-02-02T08:33	-10.000000	-85.833333	1484.5	200602	1502.9	2.874	34.607	89.4			41.42	0.00		118.06	2.98			
M77/4-CTD27	2009-02-02T08:33	-10.000000	-85.833333	1484.7	200601	1503.1	2.873	34.607	89.3			41.42	0.00		118.06	2.98			
M77/4-CTD28	2009-02-02T13:26	-9.500000	-85.833333	1.2	200647	1.2	26.099	35.440	225.2	35.442	226.0	1.30	0.07		0.25	0.28		12.73	12.73
M77/4-CTD28	2009-02-02T13:26	-9.500000	-85.833333	5.1	200646	5.1	26.093	35.439	225.4		227.7	1.29	0.07		0.16	0.29			
M77/4-CTD28	2009-02-02T13:26	-9.500000	-85.833333	10.8	200645	10.9	26.093	35.438	225.1		226.9	1.31	0.07		0.08	0.30			
M77/4-CTD28	2009-02-02T13:26	-9.500000	-85.833333	20.1	200644	20.3	25.689	35.453	227.9		226.6	1.56	0.07		0.00	0.32		12.64	12.64
M77/4-CTD28	2009-02-02T13:26	-9.500000	-85.833333	29.5	200643	29.8	24.676	35.485	233.2		235.8	4.43	0.11		1.62	0.54			
M77/4-CTD28	2009-02-02T13:26	-9.500000	-85.833333	48.7	200642	49.1	20.249	35.296	177.5		153.3	12.98	0.87		4.96	1.27	-5.99	-5.14	2.29
M77/4-CTD28	2009-02-02T13:26	-9.500000	-85.833333	74.4	200641	75.1	15.614	35.067	37.8		30.1	25.87	0.35		12.20	2.09	-3.31	6.01	1.96
M77/4-CTD28	2009-02-02T13:26	-9.500000	-85.833333	99.4	200640	100.3	14.359	35.005	16.4		16.8	29.51	0.05		17.90	2.17		4.95	4.95
M77/4-CTD28	2009-02-02T13:26	-9.500000	-85.833333	117.7	200639	118.8	13.945	34.990	12.4		13.6	29.41	0.03		18.59	2.20			
M77/4-CTD28	2009-02-02T13:26	-9.500000	-85.833333	147.9	200638	149.3	13.343	34.957	4.9		4.3	30.59	0.02		22.33	2.36		4.96	4.96
M77/4-CTD28	2009-02-02T13:26	-9.500000	-85.833333	173.4	200637	175.0	12.899	34.935	18.0		17.9	30.40	0.02		21.54	2.28			
M77/4-CTD28	2009-02-02T13:26	-9.500000	-85.833333	198.5	200636	200.4	12.556	34.905	10.2		#10.6	#30.82	#0.01		#23.60	#2.39		6.30	6.30
M77/4-CTD28	2009-02-02T13:26	-9.500000	-85.833333	222.6	200635	224.7	12.289	34.893	8.4		7.7	30.89	0.00		24.98	2.45			
M77/4-CTD28	2009-02-02T13:26	-9.500000	-85.833333	247.9	200634	250.3	11.947	34.868	4.1		3.4	31.48	0.00		26.85	2.52		6.38	6.38
M77/4-CTD28	2009-02-02T13:26	-9.500000	-85.833333	296.4	200633	299.3	11.405	34.831	3.2		2.4	31.38	0.33		29.71	2.63	-13.36	9.41	7.75
M77/4-CTD28	2009-02-02T13:26	-9.500000	-85.833333	395.1	200632	399.0	9.810	34.726	3.3		2.9	35.71	0.01		34.14	2.84			
M77/4-CTD28	2009-02-02T13:26	-9.500000	-85.833333	397.1	200631	401.0	9.783	34.725	3.3		3.4	35.22	0.01		34.33	2.86		6.46	6.46
M77/4-CTD28	2009-02-02T13:26	-9.500000	-85.833333	491.8	200630	496.8	8.282	34.638	3.4		2.9	40.34	0.01		42.30	3.07		6.86	6.86
M77/4-CTD28	2009-02-02T13:26	-9.500000	-85.833333	592.9	200629	599.0	7.016	34.574	7.7		7.2	45.16	0.01		48.11	3.23			
M77/4-CTD28	2009-02-02T13:26	-9.500000	-85.833333	690.5	200628	697.8	6.173	34.550	12.8		11.5	46.15	0.00		56.97	3.32		6.68	6.68
M77/4-CTD28	2009-02-02T13:26	-9.500000	-85.833333	790.1	200627	798.6	5.552	34.537	25.5	34.539	24.5	46.74	0.02		64.54	3.33			
M77/4-CTD28	2009-02-02T13:26	-9.500000	-85.833333	889.0	200626	898.8	5.028	34.540	42.0		41.8	44.67	0.02		72.31	3.24			
M77/4-CTD28	2009-02-02T13:26	-9.500000	-85.833333	987.8	200625	998.9	4.525	34.545	55.0	34.546	59.2	44.18	0.01		81.86	3.21		5.78	5.78
M77/4-CTD28	2009-02-02T13:26	-9.500000	-85.833333	1187.0	200624	1200.9	3.779	34.565	72.3	34.565	#71.1	#42.55	#0.03		#95.69	#3.11			
M77/4-CTD29	2009-02-02T19:46	-9.000500	-85.833500	2.3	200671	2.3	26.746	35.520	215.5	35.521	216.5	2.76	0.05	#5.24	0.77	0.43		21.26	21.26
M77/4-CTD29	2009-02-02T19:46	-9.000500	-85.833500	18.9	200670	19.1	25.032	35.468	244.0		252.4	3.48	0.12		0.00	0.45	-20.80	18.37	17.08
M77/4-CTD29	2009-02-02T19:46	-9.000500	-85.833500	39.7	200669	40.1	20.322	35.341	206.7		110.4	16.32	1.18	#27.09	6.52	1.38	-10.10	8.95	7.65
M77/4-CTD29	2009-02-02T19:46	-9.000500	-85.833500	79.3	200668	80.0	14.440	35.009	8.7		9.2	28.72	0.06	#59.10	17.41	2.24		5.71	5.71
M77/4-CTD29	2009-02-02T19:46	-9.000500	-85.833500	100.1	200667	101.0	13.857	34.989	5.3		11.5	30.30	0.01	#55.53	20.95	2.29		6.25	6.25
M77/4-CTD29	2009-02-02T19:46	-9.000500	-85.833500	149.4	200664	150.8	13.064	34.946	11.0										
M77/4-CTD29	2009-02-02T19:46	-9.000500	-85.833500	149.8	200665	151.2	13.064	34.947	10.7			30.89	0.03		21.54	2.35			
M77/4-CTD29	2009-02-02T19:46	-9.000500	-85.833500	150.8	200666	152.2	13.079	34.947	10.4		11.6	30.89	0.03	#54.88	21.54	2.35		6.17	6.17
M77/4-CTD29	2009-02-02T19:46	-9.000500	-85.833500	218.7	200663	220.8	12.344	34.906	33.6		33.8	29.41	0.01	#48.78	21.74	2.23		6.77	6.77
M77/4-CTD29	2009-02-02T19:46	-9.000500	-85.833500	219.1	200661	221.2	12.343	34.906	33.7										
M77/4-CTD29	2009-02-02T19:46	-9.000500	-85.833500	219.2	200662	221.3	12.342	34.905	33.8			29.41	0.01		21.74	2.23			
M77/4-CTD29	2009-02-02T19:46	-9.000500	-85.833500	494.9	200660	499.9	8.271	34.638	3.5		4.4	39.95	0.01	#52.83	43.39	3.06		7.41	7.41
M77/4-CTD29	2009-02-02T19:46	-9.000500	-85.833500	791.3	200659	799.8	5.531	34.546	34.0	34.547	34.5	45.26	0.00	#35.79	66.41	3.22		6.13	6.13
M77/4-CTD29	2009-02-02T19:46	-9.000500	-85.833500	792.0	200658	800.5	5.547	34.549	33.2			45.26	0.00		66.41	3.22			
M77/4-CTD29	2009-02-02T19:46	-9.000500	-85.833500	792.6	200657	801.1	5.550	34.548	32.9										
M77/4-CTD29	2009-02-02T19:46	-9.000500	-85.833500	1482.7	200654	1501.0	2.960	34.606	83.3										
M77/4-CTD29	2009-02-02T19:46	-9.000500	-85.833500	1483.1	200656	1501.4	2.963	34.607	83.2		#83.7	#41.26	#0.00	#22.48	#121.64	#3.02		5.46	5.46
M77/4-CTD29	2009-02-02T19:46	-9.000500	-85.833500	1483.3	200655	1501.6	2.966	34.606	83.2			41.62	0.00		121.01	3.01			
M77/4-CTD29	2009-02-02T19:46	-9.000500	-85.833500	2464.0	200652	2500.1	1.917	34.668	118.4			38.17	0.01		147.57	2.76			
M77/4-CTD29	2009-02-02T19:46	-9.000500	-85.833500	2464.5	200653	2500.6	1.918	34.668	118.3	34.668	120.2	38.17	0.01	#19.07	147.57	2.76		5.23	5.23
M77/4-CTD29	2009-02-02T19:46	-9.000500	-85.833500	2464.9	200651	2501.0	1.916	34.668	118.4										
M77/4-CTD29	2009-02-02T19:46	-9.000500	-85.833500	4211.8	200648	4290.6	1.813	34.686	146.2										
M77/4-CTD29	2009-02-02T19:46	-9.000500	-85.833500	4212.3	200649	4291.1	1.813	34.687	146.4			35.62	0.01		138.71	2.58			
M77/4-CTD29	2009-02-02T19:46	-9.000500	-85.833500	4213.6	200650	4292.4	1.813	34.687	146.4	34.687	#145.2	#35.86	#0.01	#16.74	#138.86	#2.58		5.13	5.13
M77/4-CTD30	2009-02-03T00:53	-8.500000	-85.833333	1.4	200695	1.4	26.332	35.471	216.9		217.8	2.48	0.06		0.43	0.44		22.60	22.60
M77/4-CTD30	2009-02-03T00:53	-8.500000	-85.833333	4.8	200694	4.8	26.306	35.472	216.9		218.1	2.51	0.07		0.35	0.46			
M77/4-CTD30	2009-02-03T00:53	-8.500000	-85.833333	9.9	200693	10.0	26.226	35.472	217.1	35.470	223.0	2.54	0.06		0.33	0.46			
M77/4-CTD30	2009-02-03T00:53	-8.500000	-85.833333	20.4	200692	20.6	25.388	35.482	225.4		241.2	2.82	0.08		0.25	0.47		18.74	18.74
M77/4-CTD30	2009-02-03T00:53	-8.500000	-85.833333	30.3	200691	30.6	22.184	35.417	245.5		241.9	5.12	0.13		1.59	0.61			
M77/4-CTD30	2009-02-03T00:53	-8.500000	-85.833333	50.4	200690	50.9	18.154	35.192	187.8		171.8	12.69	0.89		3.53	1.36		7.62	7.62
M77/4-CTD30	2009-02-03T00:53	-8.500000	-85.833333	74.6	200689	75.3	14.813	34.973	62.2		71.3	26.07	0.14		12.49	2.35		8.03	8.03
M77/4-CTD30	2009-02-03T00:53	-8.500000	-85.833333	98.5	200688	99.4	13.833	34.972	6.8		7.7	27.54	0.04		17.61	2.36		7.29	7.29
M77/4-CTD30	2009-02-03T00:53	-8.500000	-85.833333	118.1	200687	119.2	13.541	34.973	4.4		6.8	28.43	0.02		19.67	2.36			
M77/4-CTD30	2009-02-03T00:53	-8.500000	-85.833333	148.3	200686	149.7	12.913	34.934	9.7		#9.9	#30.67	#0.00		#21.54	#2.36		4.80	4.80
M77/4-CTD30	2009-02-03T00:53	-8.500000	-85.833333	172.9	200685	174.5	12.677	34.922	17.4		19.3	29.31	0.01		20.56	2.37			
M77/4-CTD30	2009-02-03T00:53	-8.500000	-85.833333	196.6	200684	198.5	12.372	34.907	20.8		25.2	30.40	0.01		21.93	2.32		6.85	6.85
M77/4-CTD30	2009-02-03T00:53	-8.500000	-85.833333	221.5	200683	223.6	12.011	34.878	17.8		19.2	31.48	0.02		23.71	2.38			
M77/4-CTD30	2009-02-03T00:53	-8.500000	-85.833333	245.6	200682	247.9	11.705	34.862	15.3		15.3	31.38	0.02		24.89	2.44		7.12	7.12
M77/4-CTD30	2009-02-03T00:53	-8.500000	-85.833333	295.8	200681	298.7	11.102	34.812	3.1	34.810	2.9	31.68	0.07		29.02	2.63		9.03	9.03
M77/4-CTD30	2009-02-03T00:53	-8.500000	-85.833333	345.4	200680	348.8	10.490	34.771	3.2		2.4	32.47	0.38		32.17	2.75		5.75	5.75
M77/4-CTD30	2009-02-03T00:53	-8.500000	-85.833333	393.6	200679	397.5	9.712	34.727	3.3		3.9	34.04	0.20		35.41	2.87		5.14	5.14
M77/4-CTD30	2009-02-03T00:53	-8.500000	-85.833333	494.1	200678	499.1	8.150	34.636	3.4		3.4	40.34	0.01		43.98	3.09		6.99	6.99
M77/4-CTD30	2009-02-03T00:53	-8.500000	-85.833333	591.4	200677	597.5	7.104	34.591	5.6	34.590	5.8	43.98	0.00		50.47	3.22		6.22	6.22
M77/4-CTD30	2009-02-03T00:53	-8.500000	-85.833333	691.9	200676	699.2	6.256	34.570	12.7		14.4	45.75	0.00		58.93	3.27			
M77/4-CTD30	2009-02-03T00:53	-8.500000	-85.833333	789.9	200675	798.4	5.498	34.548	33.5		#33.6	#43.88	#0.00		#67.55	#3.24		7.95	7.95
M77/4-CTD30	2009-02-03T00:53	-8.500000	-85.833333	888.4	200674	898.2	4.942	34.545	47.3	34.546	47.7	43.10	0.00		75.46	3.21			
M77/4-CTD30	2009-02-03T00:53	-8.500000	-85.833333	988.1	200673	999.2	4.628	34.550	57.0		57.4	42.70	0.00		80.58	3.14		5.95	5.95
M77/4-CTD30	2009-02-03T00:53	-8.500000	-85.833333	1185.2	200672	1199.0	3.876	34.566	75.4		74.5	41.92	0.05		95.93	3.06			
M77/4-CTD31	2009-02-03T04:45	-8.000000	-85.833000	1.7	200717	1.7	26.525	35.538	214.7			2.23	0.09		0.00	0.45			
M77/4-CTD31	2009-02-03T04:45	-8.000000	-85.833000	1.8	200718	1.8	26.521	35.538	214.9			2.23	0.09		0.00	0.45			
M77/4-CTD31	2009-02-03T04:45	-8.000000	-85.833000	2.0	200716	2.0	26.515	35.537	214.1			2.23	0.09		0.00	0.45			
M77/4-CTD31	2009-02-03T04:45	-8.000000	-85.833000	2.1	200719	2.1	26.517	35.538	214.6			2.23	0.09		0.00	0.45	-16.55		
M77/4-CTD31	2009-02-03T04:45	-8.000000	-85.833000	2.1	200715	2.1	26.518	35.538	214.6		215.0	2.23	0.09		0.00	0.45		22.24	22.24
M77/4-CTD31	2009-02-03T04:45	-8.000000	-85.833000	24.4	200714	24.6	24.663	35.451	237.7	35.467	247.0	3.27	0.09		0.64	0.54			
M77/4-CTD31	2009-02-03T04:45	-8.000000	-85.833000	49.2	200713	49.6	18.557	35.142	116.2		113.1	17.51	1.47		7.13	1.58			
M77/4-CTD31	2009-02-03T04:45	-8.000000	-85.833000	75.1	200712	75.8	14.772	35.015	9.9		10.1	27.74	0.17		13.77	2.29		5.17	5.17
M77/4-CTD31	2009-02-03T04:45	-8.000000	-85.833000	75.9	200711	76.6	14.850	35.008	9.8		9.2								
M77/4-CTD31	2009-02-03T04:45	-8.000000	-85.833000	76.3	200710	77.0	14.995	35.035	11.1										
M77/4-CTD31	2009-02-03T04:45	-8.000000	-85.833000	97.9	200709	98.8	13.614	34.981	5.3		3.9	28.33	0.03		20.16	2.40		7.02	7.02
M77/4-CTD31	2009-02-03T04:45	-8.000000	-85.833000	122.0	200708	123.1	13.105	34.953	13.3		12.9	30.10	0.02		20.65	2.34			
M77/4-CTD31	2009-02-03T04:45	-8.000000	-85.833000	147.6	200707	149.0	12.753	34.926	7.5		#7.7	#30.53	#0.01		#22.82	#2.43		6.45	6.45
M77/4-CTD31	2009-02-03T04:45	-8.000000	-85.833000	199.0	200704	200.9	12.168	34.889	14.3										
M77/4-CTD31	2009-02-03T04:45	-8.000000	-85.833000	199.3	200705	201.2	12.195	34.888	13.0		16.3								
M77/4-CTD31	2009-02-03T04:45	-8.000000	-85.833000	199.5	200706	201.4	12.194	34.888	13.3		15.9	31.48	0.00		23.51	2.40		6.60	6.60
M77/4-CTD31	2009-02-03T04:45	-8.000000	-85.833000	297.7	200703	300.6	11.000	34.799	3.7	34.808	2.9	32.86	0.00		29.12	2.66		8.15	8.15
M77/4-CTD31	2009-02-03T04:45	-8.000000	-85.833000	394.3	200702	398.2	9.874	34.734	3.2		1.9	34.43	0.04		34.63	2.85		8.43	8.43
M77/4-CTD31	2009-02-03T04:45	-8.000000	-85.833000	494.2	200701	499.2	8.108	34.631	3.5		3.4	41.52	0.02		42.40	3.10		7.17	7.17
M77/4-CTD31	2009-02-03T04:45	-8.000000	-85.833000	591.8	200700	597.9	7.062	34.591	8.9		6.7	45.16	0.02		50.77	3.22		6.29	6.29
M77/4-CTD31	2009-02-03T04:45	-8.000000	-85.833000	791.2	200699	799.7	5.610	34.553	24.9	34.553	25.0	46.25	0.01		66.51	3.31		6.00	6.00
M77/4-CTD31	2009-02-03T04:45	-8.000000	-85.833000	988.4	200698	999.5	4.610	34.553	56.5		56.2	43.69	0.00		82.35	3.17		6.00	6.00
M77/4-CTD31	2009-02-03T04:45	-8.000000	-85.833000	1234.9	200697	1249.5	3.637	34.577	75.7		74.4	42.70	0.00		101.34	3.07			
M77/4-CTD31	2009-02-03T04:45	-8.000000	-85.833000	1482.2	200696	1500.5	3.119	34.604	82.6	34.600	#81.2	#41.85	#0.02		#118.08	#3.03			
M77/4-CTD32	2009-02-03T10:03	-7.500000	-85.833333	396.6	32024	400.5	9.765	34.723	3.2										
M77/4-CTD32	2009-02-03T10:03	-7.500000	-85.833333	396.7	32023	400.6	9.766	34.724	3.3										
M77/4-CTD32	2009-02-03T10:03	-7.500000	-85.833333	396.7	32017	400.6	9.746	34.726	3.2										
M77/4-CTD32	2009-02-03T10:03	-7.500000	-85.833333	396.7	32005	400.6	9.654	34.717	3.2										
M77/4-CTD32	2009-02-03T10:03	-7.500000	-85.833333	396.8	32001	400.7	9.660	34.715	3.2										
M77/4-CTD32	2009-02-03T10:03	-7.500000	-85.833333	396.8	32006	400.7	9.697	34.720	3.3										
M77/4-CTD32	2009-02-03T10:03	-7.500000	-85.833333	396.8	32016	400.7	9.745	34.723	3.2										
M77/4-CTD32	2009-02-03T10:03	-7.500000	-85.833333	396.9	32018	400.8	9.748	34.722	3.2										
M77/4-CTD32	2009-02-03T10:03	-7.500000	-85.833333	396.9	32009	400.8	9.709	34.719	3.2										
M77/4-CTD32	2009-02-03T10:03	-7.500000	-85.833333	396.9	32010	400.8	9.736	34.724	3.2										
M77/4-CTD32	2009-02-03T10:03	-7.500000	-85.833333	396.9	32011	400.8	9.736	34.723	3.2										
M77/4-CTD32	2009-02-03T10:03	-7.500000	-85.833333	397.0	32012	400.9	9.747	34.723	3.2										
M77/4-CTD32	2009-02-03T10:03	-7.500000	-85.833333	397.0	32004	400.9	9.656	34.717	3.2										
M77/4-CTD32	2009-02-03T10:03	-7.500000	-85.833333	397.0	32002	400.9	9.703	34.716	3.2										
M77/4-CTD32	2009-02-03T10:03	-7.500000	-85.833333	397.0	32015	400.9	9.745	34.722	3.2										
M77/4-CTD32	2009-02-03T10:03	-7.500000	-85.833333	397.1	32008	401.0	9.717	34.718	3.3										
M77/4-CTD32	2009-02-03T10:03	-7.500000	-85.833333	397.1	32014	401.0	9.746	34.722	3.2										
M77/4-CTD32	2009-02-03T10:03	-7.500000	-85.833333	397.1	32013	401.0	9.750	34.723	3.3										
M77/4-CTD32	2009-02-03T10:03	-7.500000	-85.833333	397.1	32019	401.0	9.752	34.723	3.3										
M77/4-CTD32	2009-02-03T10:03	-7.500000	-85.833333	397.2	32020	401.1	9.746	34.721	3.2										
M77/4-CTD32	2009-02-03T10:03	-7.500000	-85.833333	397.2	32007	401.1	9.742	34.723	3.2										
M77/4-CTD32	2009-02-03T10:03	-7.500000	-85.833333	397.2	32022	401.1	9.757	34.724	3.2										
M77/4-CTD32	2009-02-03T10:03	-7.500000	-85.833333	397.2	32003	401.1	9.698	34.720	3.2										
M77/4-CTD32	2009-02-03T10:03	-7.500000	-85.833333	397.3	32021	401.2	9.748	34.723	3.2										
M77/4-CTD33	2009-02-03T14:30	-7.000000	-85.833333	3.0	200743	3.0	26.740	35.130	214.4		214.0	5.29	0.12	#5.25	0.99	0.54	-59.15	17.76	16.09
M77/4-CTD33	2009-02-03T14:30	-7.000000	-85.833333	5.5	200742	5.5	26.720	35.134	214.7		215.3	5.30	0.12	#5.48	0.96	0.56			
M77/4-CTD33	2009-02-03T14:30	-7.000000	-85.833333	10.4	200741	10.5	26.391	35.126	218.2	35.134	221.2	5.08	0.13	#6.49	1.01	0.58			
M77/4-CTD33	2009-02-03T14:30	-7.000000	-85.833333	20.3	200740	20.5	24.463	35.236	231.8		229.4	4.56	0.15	#10.39	0.99	0.67	-20.57	16.02	14.87
M77/4-CTD33	2009-02-03T14:30	-7.000000	-85.833333	30.9	200739	31.2	20.738	35.314	208.6		167.8	12.88	0.64	#16.83	4.51	1.25			
M77/4-CTD33	2009-02-03T14:30	-7.000000	-85.833333	49.6	200738	50.1	15.487	35.045	19.9		19.1	29.31	0.21	#43.02	15.34	2.18	-1.22	5.91	5.86
M77/4-CTD33	2009-02-03T14:30	-7.000000	-85.833333	74.4	200737	75.1	14.376	35.013	10.3		#9.6	#30.25	#0.06	#53.07	#18.41	#2.25		7.50	7.50
M77/4-CTD33	2009-02-03T14:30	-7.000000	-85.833333	99.9	200736	100.8	13.890	34.988	5.9		6.8	30.20	0.02	#53.41	20.46	2.29		8.45	8.45
M77/4-CTD33	2009-02-03T14:30	-7.000000	-85.833333	117.9	200735	119.0	13.742	34.980	5.6		6.7	30.59	0.01	#54.58	21.05	2.34			
M77/4-CTD33	2009-02-03T14:30	-7.000000	-85.833333	147.9	200734	149.3	13.247	34.952	9.6		9.7	31.08	0.01	#52.28	21.64	2.34		7.65	7.65
M77/4-CTD33	2009-02-03T14:30	-7.000000	-85.833333	172.6	200733	174.2	13.000	34.940	8.2		8.2	31.28	0.00	#58.47	22.72	2.40			
M77/4-CTD33	2009-02-03T14:30	-7.000000	-85.833333	207.4	200732	209.4	12.454	34.896	6.0		5.2	30.79	0.00	#52.28	25.18	2.48		8.76	8.76
M77/4-CTD33	2009-02-03T14:30	-7.000000	-85.833333	221.6	200731	223.7	12.311	34.892	7.1		7.7	31.09	0.00	#52.73	24.79	2.46			
M77/4-CTD33	2009-02-03T14:30	-7.000000	-85.833333	246.8	200730	249.1	11.959	34.866	6.2		6.2	31.48	0.00	#47.79	25.87	2.52		9.05	9.05
M77/4-CTD33	2009-02-03T14:30	-7.000000	-85.833333	345.6	200729	349.0	10.374	34.767	3.2		2.4	32.17	0.67		33.54	2.81	-30.30	10.37	9.53
M77/4-CTD33	2009-02-03T14:30	-7.000000	-85.833333	398.3	200728	402.2	9.412	34.703	3.2		2.4	35.62	0.22	#48.51	37.38	2.93			
M77/4-CTD33	2009-02-03T14:30	-7.000000	-85.833333	399.0	200727	402.9	9.421	34.704	3.2		#2.9	#35.72	#0.20	#46.41	#37.35	#2.93	-27.04	9.41	9.21
M77/4-CTD33	2009-02-03T14:30	-7.000000	-85.833333	493.9	200726	498.9	8.112	34.639	3.8		3.4	41.82	0.02	#56.85	45.85	3.13			
M77/4-CTD33	2009-02-03T14:30	-7.000000	-85.833333	594.3	200725	600.4	7.047	34.595	12.7	34.593	12.0	44.77	0.01	#45.85	53.42	3.19		7.33	7.33
M77/4-CTD33	2009-02-03T14:30	-7.000000	-85.833333	692.1	200724	699.4	6.386	34.574	18.3		17.8	44.57	0.01	#41.55	60.31	3.22			
M77/4-CTD33	2009-02-03T14:30	-7.000000	-85.833333	790.2	200723	798.7	5.704	34.558	32.0	34.557	32.7	44.47	0.01	#35.16	67.10	3.22			
M77/4-CTD33	2009-02-03T14:30	-7.000000	-85.833333	889.2	200722	899.0	5.095	34.551	44.0		43.4	43.59	0.00	#30.83	75.07	3.22			
M77/4-CTD33	2009-02-03T14:30	-7.000000	-85.833333	988.4	200721	999.5	4.722	34.552	52.9		53.6	42.51	0.02	#29.79	81.66	3.17			
M77/4-CTD33	2009-02-03T14:30	-7.000000	-85.833333	1187.2	200720	1201.1	3.962	34.566	70.2	34.568	68.8	41.62	0.03	#27.09	95.83	3.10		5.22	5.22
M77/4-CTD34	2009-02-03T19:26	-6.500000	-85.833333	1.6	200767	1.6	26.913	35.078	214.2		214.0	5.90	0.14		1.59	0.56			
M77/4-CTD34	2009-02-03T19:26	-6.500000	-85.833333	5.2	200766	5.2	26.820	35.083	214.6		216.3	6.04	0.14		1.51	0.57			
M77/4-CTD34	2009-02-03T19:26	-6.500000	-85.833333	10.2	200765	10.3	26.305	35.069	217.0		216.9	5.85	0.14		1.50	0.59			
M77/4-CTD34	2009-02-03T19:26	-6.500000	-85.833333	19.8	200764	20.0	26.247	35.072	217.4		216.9	6.14	0.15		1.43	0.59		15.82	15.82
M77/4-CTD34	2009-02-03T19:26	-6.500000	-85.833333	30.0	200763	30.3	26.091	35.098	217.0		218.8	6.45	0.15		1.68	0.62			
M77/4-CTD34	2009-02-03T19:26	-6.500000	-85.833333	49.6	200762	50.1	16.108	35.060	11.9		18.6	27.93	0.75		13.57	2.19	-6.88	6.30	6.12
M77/4-CTD34	2009-02-03T19:26	-6.500000	-85.833333	73.8	200761	74.5	14.361	35.016	5.0		#5.8	#29.25	#0.14		#18.70	#2.29	-8.51	6.31	6.26
M77/4-CTD34	2009-02-03T19:26	-6.500000	-85.833333	99.5	200760	100.4	13.868	34.986	13.4		7.8	28.43	0.13		20.26	2.30		6.84	6.84
M77/4-CTD34	2009-02-03T19:26	-6.500000	-85.833333	117.6	200759	118.7	13.600	34.977	3.1		3.4	29.12	0.14		21.34	2.38			
